X,Y
1.5436031790274103,-1.3250322621754287
1.5436031786453577,-1.3250334324976454
1.5436031961878223,-1.325034557874915
1.5436031958060292,-1.3250357283261662
1.5436031775293297,-1.3250368538166963
1.5436031771477847,-1.3250380243969988
1.5436031946907611,-1.3250391500224354
1.543603194309476,-1.325040320731799
1.5436031760332418,-1.3250414464705296
1.5436031756522046,-1.32504261730897
1.5436031931956926,-1.3250437431826234
1.5436031928149154,-1.3250449141501504
1.543603174539146,-1.3250460401371327
1.5436031741586171,-1.3250472112337623
1.5436031917026174,-1.3250483373556818
1.5436031913223482,-1.3250495085814233
1.5436031730470448,-1.3250506348167073
1.5436031726670238,-1.3250518061715775
1.5436031902115357,-1.3250529325418132
1.543603189831775,-1.3250541040258217
1.543603171556937,-1.3250552305094554
1.5436031711774247,-1.3250564021226185
1.5436031887224488,-1.3250575287412203
1.5436031883431969,-1.3250587004835481
1.5443186480766973,-1.3248617159532377
1.5459545201179166,-1.3244116091602576
1.5475914831063986,-1.32393836511869
1.5492290765738876,-1.3234419802253765
1.5508668399997438,-1.322922460082931
1.5525043129868845,-1.3223798194896923
1.5541410354373626,-1.3218140824263778
1.555776547727517,-1.321225282039491
1.5574103908826558,-1.3206134606214803
1.5590421067512188,-1.3199786695876783
1.5606709339466673,-1.3193209767187695
1.562246687632025,-1.318641655305563
1.5680243344965383,-1.314169165487533
1.5760076130697465,-1.3074914493537153
1.583842778758465,-1.3006417290870858
1.5915263479978232,-1.2936230903022892
1.5994184145751944,-1.2868008772379818
1.6072983907894245,-1.2799442413079372
1.6150266388701098,-1.2729178254019264
1.6225832212921034,-1.265748137648725
1.6303867004528636,-1.2588149705660556
1.6381245928894814,-1.2517974309379356
1.6457069462034588,-1.2446128082180097
1.6531303704325313,-1.2372642937038054
1.6608487879208211,-1.2301884979463693
1.6684606260782535,-1.2229925691728327
1.675913263675889,-1.2156320974201285
1.6832033632058652,-1.2081103513291167
1.6908257076649478,-1.2008917758151512
1.6983197767436087,-1.1935369002362188
1.7056513821469974,-1.1860198576789822
1.712826607773246,-1.1783627480962469
1.7200826633198385,-1.171022178724003
1.727206096446593,-1.1635524399354207
1.7341947558206707,-1.1559557596762198
1.741073884659537,-1.1483255031862556
1.7480219659008283,-1.1411722424633068
1.7548931970849737,-1.1339448340870955
1.761686837958051,-1.126644042632238
1.768431933688118,-1.119372957587516
1.7752460949855662,-1.1124711862875487
1.7820244056148713,-1.1055341095178468
1.7887666932965338,-1.098561897935921
1.7954949278192949,-1.0916343008916034
1.8022591410747288,-1.084894941929988
1.8090086239090362,-1.0781408103673997
1.815743345319525,-1.0713719349952557
1.822477855044416,-1.0646422376402669
1.8292290617974578,-1.0579954283901443
1.835975582686312,-1.0513438600532823
1.8427174143558356,-1.044687535213203
1.8494632425269257,-1.0380591626882045
1.8562185133749134,-1.0314694573421777
1.8629739954283724,-1.0248799667738242
1.8697296886644925,-1.0182906908268734
1.8764900731472656,-1.0117187633412148
1.88325705681957,-1.0051666540497657
1.890026571276133,-0.998617155243454
1.8967986157305257,-0.9920702679628046
1.9035758559066995,-0.9855363055280871
1.9103587686571577,-0.9790144248867249
1.9171454397276517,-0.9724964475879723
1.9239358673530382,-0.9659823759224634
1.930731988746884,-0.9594797334630295
1.9375333481980554,-0.9529850717694682
1.9443391680517346,-0.9464950731501011
1.9511494456597598,-0.9400097407404161
1.9579659378464431,-0.933535974921275
1.9647880035804492,-0.9270697943645737
1.9716151134426982,-0.920608924266862
1.9784472638660233,-0.9141533685827617
1.9852852695353747,-0.907706367955041
1.992128712618762,-0.9012656288027918
1.9989774361434745,-0.894830485776495
2.0058314361838128,-0.8884009432528187
2.0126919999878847,-0.8819821613064673
2.0195583170414104,-0.8755699216804746
2.0264302601925888,-0.869163688069148
2.0333078250491687,-0.8627634655059742
2.0401917969050443,-0.8563724390883414
2.047081581138836,-0.84998765169783
2.0539771729054137,-0.8436091086220847
2.0608785859143843,-0.8372368991225896
2.067786143739523,-0.8308723424603978
2.074699586727419,-0.8245141475453363
2.081618909971881,-0.8181623199605378
2.088544256945144,-0.8118175412337802
2.0954764327656865,-0.8054829520742924
2.1024147498324828,-0.7991550529726972
2.1093592025959773,-0.7928338498574621
2.1163099779577834,-0.7865202356994363
