X,Y
1.5436031966872854,-1.325033027384077
1.5436031784103126,-1.3250341527286285
1.5436031780284687,-1.3250353231571095
1.543603195571144,-1.3250364486365593
1.5436031951895601,-1.3250376191940867
1.5436031769130523,-1.3250387447868108
1.5436031765317164,-1.3250399154733987
1.5436031940749033,-1.325041041201036
1.5436031936938275,-1.3250422120166958
1.5436031754177846,-1.3250433378576425
1.5436031750369563,-1.3250445088023894
1.5436031925806553,-1.325045634778264
1.5436031922000875,-1.3250468058521085
1.54360317392451,-1.325047931941327
1.54360317354419,-1.325049103144284
1.543603191088401,-1.3250502293684452
1.5436031907083414,-1.325051400700526
1.5436031724332293,-1.325052527038066
1.5436031720534178,-1.3250536984992858
1.5436031895981406,-1.325054824971783
1.5436031892185893,-1.325055996562152
1.543603170943943,-1.3250571231480628
1.5436031705646402,-1.3250582948675975
1.543603188109875,-1.3250594215884817
1.5452063519910235,-1.324628204335697
1.5468428880131462,-1.324165402307352
1.5484802623285554,-1.3236794597501365
1.5501180144150795,-1.3231703781133795
1.5517556837947466,-1.3226381680471373
1.5533928102095313,-1.3220828493903365
1.5550289337967067,-1.3215044511556442
1.5576117440631632,-1.3201718451423965
1.5660782031091844,-1.3141287396438615
1.5744094140076463,-1.3079035317118446
1.5826016827818932,-1.3014990451985358
1.5906569754810664,-1.294924124189514
1.5985774820734404,-1.2882119526027167
1.6063416616089565,-1.281340978575587
1.6139533831897201,-1.2743025051125898
1.621544936558854,-1.2672311561964398
1.6293420820093643,-1.2603396867592471
1.6369863047398083,-1.2532799867154587
1.6444741911269627,-1.246055191130606
1.651990075209406,-1.238845758536859
1.6596656953341145,-1.231769131572749
1.6671845892842907,-1.224526714206018
1.6745433936273681,-1.2171217215649968
1.6819750379400265,-1.2097752599226668
1.6895347349740562,-1.202530215845922
1.6969342449712075,-1.1951217121813686
1.7041702528099758,-1.187553037260902
1.7115312783480077,-1.1800914975643355
1.7189894364103053,-1.1727025146882444
1.7262844465704528,-1.1651521129857971
1.7334130360929105,-1.1574436439256566
1.7406067211665543,-1.1499764145658102
1.7478173040399596,-1.1426339920560544
1.7549005267474886,-1.1351681973776824
1.7618544148856001,-1.1275810844231098
1.7688240634138952,-1.1203553212426187
1.775789122496445,-1.1132943010592453
1.7826863463213636,-1.106166813737917
1.7895151410657517,-1.0989734616764797
1.796371713282613,-1.092045991673941
1.8032228195101379,-1.0851936190201592
1.8100396802846026,-1.0783071189049949
1.8168221353167708,-1.071386647819562
1.8236300481955703,-1.0646442322939038
1.830431309462626,-1.0579232635878961
1.8372161457356784,-1.0511857014089365
1.8439845182526282,-1.04443158182552
1.8507716054766887,-1.0377878617732872
1.857554287338487,-1.0311473897563537
1.8643299313470145,-1.024499735698899
1.8710985299083096,-1.017844906025207
1.8778759670861591,-1.0112407864019095
1.8846502218452035,-1.0046334022337051
1.891421292610228,-0.9980227548237779
1.8981900682272825,-0.9914124425091734
1.9049721073532482,-0.984858681653907
1.9117551145317984,-0.9783059198866425
1.9185390897277192,-0.9717541574320311
1.925325198185367,-0.9652081599930722
1.9321209159516053,-0.9586944913652803
1.9389199151685759,-0.9521842403298377
1.9457221944531962,-0.9456774086588932
1.9525289020139358,-0.9391787440159932
1.9593434414801114,-0.9326997930654625
1.9661625809472119,-0.9262256708132051
1.9729863176239901,-0.9197563805704969
1.9798152503569622,-0.9132944418783783
1.9866505788917377,-0.9068437660851555
1.9934910519891442,-0.9003985284597269
2.000336666175422,-0.8939587333608024
2.007188102057543,-0.8875272703471948
2.014046062792373,-0.8811060870355106
2.0209096274463896,-0.874690871489211
2.027778791592553,-0.868281628598915
2.0346538297442285,-0.8618795521732905
2.041534891319122,-0.855484925145386
2.0484217004349623,-0.8490964618358445
2.055314252402035,-0.8427141674038827
2.0622131267988713,-0.8363405685733405
2.069118485442021,-0.8299756443898503
2.0760298749647377,-0.8236172373240794
2.0829472901030894,-0.8172653531790441
2.08987128297775,-0.8109224268313844
2.0968018203393566,-0.8045876969891798
2.1037386109460012,-0.7982597775412803
2.1106816490080393,-0.7919386747686433
2.1176314131816842,-0.785626536906295
2.1245877993528253,-0.7793223911112604
2.1315506105691866,-0.773025298883679
2.13851984057624,-0.7667352667929707
2.1454959606440376,-0.7604544354858921
2.1524787689827805,-0.7541814337922719
2.1594681460119753,-0.7479157021977968
2.1664640851424743,-0.7416572476215509
2.1734670415755244,-0.7354081739409796
2.1804767739126563,-0.7291669414485124
2.1874932015071034,-0.7229331808507473
2.1945163173753013,-0.7167068994159856
2.2015465892767554,-0.710490290611178
2.2085837151960357,-0.7042815209170105
2.2156276532067385,-0.6980804182287004
2.222678413071326,-0.6918870798758643
2.229736974903051,-0.6857060904559906
2.2368026145590068,-0.6795331233732114
2.243875324137303,-0.6733681866592064
2.250955116110852,-0.6672113978921791
2.2580422494850323,-0.6610639978269361
2.2651365157571153,-0.6549247538230879
2.2722379066195457,-0.6487936741076467
2.279346543196688,-0.642671471425322
2.286463143340632,-0.6365614251644777
2.2935871203216336,-0.6304598948270925
2.3007184652596013,-0.6243668891721412
2.307857192378811,-0.6182825464100463
2.31500336594563,-0.6122071910210318
2.3221569141001845,-0.606140426875925
2.3293178278424866,-0.600082262874217
2.3364863276184638,-0.594034009262389
2.343662842550125,-0.587997419009376
2.350846946887259,-0.5819697581243815
2.358038630924751,-0.5759510361445492
2.3652381407409853,-0.5699427403532323
2.3724457283591205,-0.5639456983556577
2.3796610812912173,-0.5579578855332802
2.38688418905683,-0.5519793118937801
2.394115280001337,-0.5460113982679123
2.4013544808073943,-0.5400543676090374
2.4086015759228743,-0.5341068162975676
2.4158565543084287,-0.5281687545891155
2.423119639040839,-0.5222416095995306
2.430390877792786,-0.5163251925540714
2.437670113180694,-0.5104184784583367
2.444957333746535,-0.5045214780090536
2.4522527610966143,-0.49863565302958657
2.459556398966294,-0.4927605624572904
2.4668681220504762,-0.48689538707840385
2.4741879184268063,-0.48104013785160477
2.4815164379289105,-0.47519904434107874
2.4888535467145343,-0.4693698627879023
2.4961990274453143,-0.46355106711208294
2.5035528671013174,-0.4577426690992351
2.5109144489723083,-0.45194071387696305
2.518283939472913,-0.44614775784528143
2.5256614611549275,-0.44036486278647213
2.5330470016923536,-0.4345920396761074
2.540439538713494,-0.4288225246782673
2.5478395252422352,-0.4230616691998554
2.5552470593878684,-0.41731035317595855
2.5626621301749677,-0.4115685863804476
2.5700830287230843,-0.40582476175608484
2.5775107031496716,-0.4000891596645513
2.5849452003872146,-0.3943622449488398
2.5923864618642676,-0.38864361223324295
2.599832991810511,-0.3829231367470849
2.6072857017602455,-0.377210566849985
2.61474458434244,-0.371505909378631
2.6222094603033645,-0.36580771155039266
2.6296784358573317,-0.36010338719741924
2.637152693562705,-0.3544058553926821
2.6446322280897263,-0.348715121168861
2.652116721406349,-0.34302852017261604
2.659604724174881,-0.3373371596759988
2.667097195122848,-0.3316515696331884
2.674594130364303,-0.32597175367497677
2.68209511584887,-0.3202941792534971
2.6895988514046665,-0.3146113832490297
2.697106232021136,-0.30893330949813674
2.7046172551828302,-0.3032599606045764
2.712131313733347,-0.2975861474339905
2.719647321554825,-0.2919067854132632
2.7271661081559206,-0.28623102997287453
2.734687672106556,-0.2805588826587863
2.7422114966162408,-0.2748858796306139
2.749736747018742,-0.2692083372544918
2.7572640705648386,-0.2635334888878069
2.7647934665394893,-0.25786133551211765
2.772324202134966,-0.25218563306602065
2.7798556929459366,-0.24650540727868314
2.7873885102940434,-0.24082690514649782
2.794922653858114,-0.23515012701155055
2.8024573233142727,-0.22946832386341717
2.809992167056826,-0.22378241473611857
2.8175276420298587,-0.21809732455097117
2.8250637482697436,-0.21241305348522774
2.832599553949693,-0.20672188405418285
2.8401349598156753,-0.20102694046584413
2.847670318829683,-0.19533193459720274
2.855205630968928,-0.18963686649475642
2.8627398881194024,-0.18393349897157774
2.870273141384675,-0.17822620725387733
2.8778056804394025,-0.17251798944005758
2.885337505142333,-0.16680884558852688
2.892867533264122,-0.1610901140261908
2.9003960100941044,-0.15536760600823332
2.907923136787284,-0.14964335411672725
2.9154489128933996,-0.14391735848183212
2.9229720997300834,-0.13817993559615463
2.9304931590914918,-0.13243869582607676
2.938012216912395,-0.1266948819133498
2.9455292722549653,-0.12094849418003245
2.9530429942957617,-0.11518939876787054
2.9605540436673357,-0.10942653566170149
2.9680624607734813,-0.10366030385090066
2.9755682133959027,-0.09789042398834058
2.9830703520074606,-0.09211002637751356
2.990569411283498,-0.08632570357952232
2.998065389110516,-0.0805374569235323
3.005558121585827,-0.07474386426607633
3.013046385768287,-0.0689369435687952
3.02053091761894,-0.06312529431889559
3.0280117140370746,-0.05730891831757773
3.0354885121782167,-0.051485608595949035
3.0429600830376855,-0.04564799574470135
3.050427204815601,-0.03980478608826428
3.0578898732588358,-0.03395598224938949
3.0653476854185313,-0.028098335338848625
3.072799507633122,-0.0222259210358504
3.0802461182702534,-0.016347003475789747
3.087687511664491,-0.010461586466107675
3.0951235820170733,-0.004568889772018546
3.102554145202892,0.0013318520009727164
3.10997933357436,0.007239253336112576
3.117399141109925,0.013153310171255081
3.1248153195280217,0.01906067872667566
3.1322295956852644,0.02495680780836672
3.1396403377515907,0.030857311740730323
3.147047542947208,0.03676218896357368
3.1544525686690195,0.04266122803444563
3.161856181838435,0.04855443423289893
3.1692574554493427,0.05445053511108372
3.1766563882194108,0.060349530083416376
3.1840537676275433,0.06624554124231319
3.1914498488498686,0.07213972597293973
3.1988442068467298,0.07803604110082432
3.2062368408347584,0.08393448641168635
3.213628191643774,0.08983182552353718
3.2210182649564243,0.09572951273533792
3.228406904168124,0.10162897095518053
3.2357941087691997,0.10753020002898477
3.2429856239665784,0.11441785665371355
3.250019022341552,0.1217318971608768
3.256946322245482,0.12914699090033355
3.2637661666760764,0.13666170752570675
3.2705996624289986,0.1438591882899003
3.2773884588097917,0.15104341516840203
3.284112850442372,0.15828831324998396
3.290772330202573,0.16559334792496289
3.2974538193501357,0.172655335025774
3.304108654685384,0.17971327370009085
3.310726721249092,0.18680590490051271
3.3173078491310504,0.19393305254652146
3.323894574107374,0.20094594320411546
3.330456957366011,0.20797959078695408
3.3369941837731263,0.2150367813945354
3.3435084054701094,0.2221088060035045
3.3500392436281197,0.2290606226610527
3.356556475182102,0.23602527580102478
3.3630600758778453,0.24300274160194643
3.3695534271085275,0.249979806080426
3.3760551746193603,0.25689528319301796
3.3825497494299763,0.2638175391148525
3.389037144446282,0.2707465673948577
3.3955194936414297,0.27767405739157597
3.402004216860489,0.28457645289524314
3.4084846753412834,0.2914828788340611
3.4149608664527094,0.298393333061702
3.421433540344733,0.30530492137509385
3.42790404552379,0.31221378027093005
3.4343709727759757,0.31912601149824876
3.4408343201927885,0.3260416136559507
3.4472916178933874,0.33296993181764717
3.453739868752933,0.3399185705046962
3.4601826282207817,0.346872338423979
3.4666198924133362,0.3538312318045846
3.473028072081326,0.36087987345552164
3.4793912987559703,0.36804617798669825
3.4857341804653204,0.37523068106658186
3.4920566677904374,0.38243333007936803
3.4958268284919245,0.38587365188845857
3.497332517899106,0.3859734010795213
3.4988259584890877,0.38609327486187217
3.5003067297777086,0.38623301668155796
3.5035711247452435,0.392326276723246
3.5078212020967,0.40231410203966755
3.5118573624701437,0.41237579354153225
3.5156781236401278,0.4225069857106485
3.51779912312111,0.4258622302895611
3.5191953481148506,0.4261153253359201
3.520576113966902,0.42638626117599693
3.5219410461589895,0.42667471651934813
3.52328931648121,0.42699822963354933
3.524619096239298,0.42741172009661227
3.5259298361292233,0.427918920494459
3.527221097311452,0.42851962375152924
3.5282373448990207,0.4373377145570773
3.5289917270972,0.44791123797604254
3.529520683703253,0.45848738221177926
3.5298241792360576,0.4690615559644843
3.5309541584012765,0.47068697948736116
3.5321220323536004,0.47184190192719
3.533267698687583,0.47308763322715225
3.5343489476350585,0.4746013809643339
3.533211930825171,0.4850305737489019
3.5318526144107123,0.4954238886138346
3.5302717454047956,0.5057768010175341
3.528527082667309,0.5160997741494715
3.527229292013922,0.5265572195122099
3.5257085422481445,0.5369754814991459
3.52396564795679,0.5473500213339213
3.522094756477377,0.557702206000159
3.520502798851796,0.5681477845961547
3.5186880669108573,0.5785481643064101
3.516651498227794,0.5888988097801523
3.5141459502413666,0.5990982815175153
3.5107002465656074,0.6089432850252093
3.5070442729824767,0.6187054180345443
3.5031797339830155,0.6283804038531873
3.4992555862070427,0.6380405974620698
3.495417703410638,0.647764364464051
3.49137199272917,0.6573972550738958
3.487120322859871,0.6669350421506022
3.483434968048632,0.6766686784841245
3.480852775654362,0.6868303845599144
3.478081105505595,0.696935280267601
3.475120975829497,0.7069799982581851
3.4720231141339575,0.7169500887962617
3.468799484899605,0.7268462111278542
3.46540252825738,0.7366784503231221
3.4618333150275684,0.7464439161467575
3.4581695659132516,0.7561269833144602
3.454410720263424,0.7657338297410171
3.4504983422142512,0.7752744757612761
3.4464334398745704,0.7847465882107965
3.4425049388840723,0.7941096431440262
3.4386357113991264,0.8033996687186142
3.4346642435583803,0.8126433456445697
3.430591015173347,0.821839604705373
3.4268396446304363,0.830928747286098
3.423213703655806,0.8399707374711605
3.4195456104608573,0.8489943574765237
3.415835442812976,0.8579994200120087
3.413255317255734,0.8667375253354004
3.411075167918268,0.875429787425474
3.4089874013808052,0.8841485942644938
3.4069922851930103,0.892893021827416
3.404363893760613,0.9018664000216728
3.4016629620912733,0.9108748190276357
3.3989820348978297,0.9198899709676394
3.3963211278742733,0.9289118144264097
3.3941660817947823,0.9374671142866181
