X,Y
1.5436031789980171,-1.325032352197879
1.5436031965403614,-1.3250334775167638
1.543603196158449,-1.325034647907291
1.5436031778816401,-1.3250357733394267
1.5436031774999757,-1.3250369438589988
1.5436031950428315,-1.3250380694260386
1.543603194661427,-1.3250392400746658
1.5436031763850833,-1.3250403657549918
1.5436031760039266,-1.3250415365326886
1.5436031935472943,-1.3250426623479339
1.5436031931663976,-1.3250438332547119
1.5436031748905186,-1.3250449591832778
1.54360317450987,-1.3250461302191523
1.5436031920537496,-1.3250472562826519
1.543603191673361,-1.3250484274476326
1.5436031733979478,-1.3250495536244875
1.5436031730178077,-1.3250507249185906
1.5436031905621992,-1.3250518512303944
1.5436031901823188,-1.3250530226536301
1.543603171907371,-1.3250541490788241
1.543603171527739,-1.3250553206312072
1.543603189072643,-1.3250564471913653
1.543603188693271,-1.3250576188729075
1.5436031704187891,-1.3250587455464913
1.5443083831789688,-1.3248724305724413
1.5459442656296478,-1.3244223313344632
1.5475812391826982,-1.3239490946379155
1.5492188433655214,-1.3234527168765313
1.5508566176530698,-1.3229332036499033
1.5524941016437908,-1.3223905697534348
1.5541308352352032,-1.3218248391650012
1.5557663587990553,-1.3212360450283516
1.5613423175219399,-1.3176126287965326
1.5698046372901957,-1.3115549836493205
1.5781314148201018,-1.3053153312837722
1.5863189581797208,-1.2988965016571459
1.5946116164603272,-1.292580752054992
1.602872363196457,-1.286251271259666
1.6109915093574534,-1.2797445481368157
1.618965547764388,-1.2730629994030838
1.6270621624660433,-1.2664985809392901
1.6350968315485377,-1.2598478273543368
1.6429834340759957,-1.253023937553339
1.6507184557232064,-1.2460299484195672
1.6586090356700611,-1.2391809692536775
1.6664147321635516,-1.232227950853201
1.6740661928170226,-1.225106453061056
1.681559998994935,-1.217819640810978
1.6891887817414502,-1.2106493272879149
1.6966913751330122,-1.2033440880511677
1.7040325593549155,-1.195876560144831
1.7112090433131097,-1.1882500570819916
1.7186221130185482,-1.1808248776214192
1.7258713106717352,-1.1732392157360987
1.7329533825985775,-1.165496437127867
1.739883416414834,-1.1576223244704371
1.7471036585992046,-1.1501501972869312
1.7541785131917125,-1.1425396220533852
1.7611054979422658,-1.1347932331195154
1.7679153135790417,-1.1270208539604183
1.7748240374116215,-1.1198227676492238
1.7816550421925703,-1.1125505277503007
1.7884075838393225,-1.1052049118649176
1.7951186154781793,-1.0979146915763396
1.80190030851183,-1.0909917949446704
