Time_sec,X,Y
5.002420902252197,1.5163332105646175,-1.274804237686349
6.37033486366272,1.5955380074430123,-1.1552321510849781
7.888847351074219,1.7081473097363158,-0.955729050972917
9.326680183410645,1.838810508239991,-0.7988446501964446
10.554394721984863,2.0033069455413335,-0.6394598061965017
11.991751670837402,2.1402020212010004,-0.46567190026465044
13.441750526428223,2.2879031356072823,-0.30911379661062605
14.890349388122559,2.4445316726526856,-0.15302927752150658
15.874325037002563,2.5673430614916852,-0.03161923982351174
17.175458192825317,2.7444692445582364,0.0816034567276778
18.539334058761597,2.932032972585486,0.19344634079409515
19.52121925354004,3.0398230733589635,0.3123188352577406
20.050202131271362,3.085171931258368,0.39100272932859087
21.04514169692993,3.1580976552707622,0.5591388696288769
22.18486213684082,3.2373550288765567,0.7001460810324278
22.64186668395996,3.273609876541879,0.7507670670566632
23.01979374885559,3.321012519221063,0.7874101935357282
23.31666326522827,3.3371379279989215,0.812581646082852
23.621506929397583,3.3801632440526,0.8616975360621771
23.916832447052002,3.374502118725178,0.8973594947234038
24.223695039749146,3.3807458418862297,0.9318841702924421
24.530389308929443,3.3086424142332205,0.9241945524793935
25.36477494239807,3.2472839298504517,1.0695329508471727
26.199937343597412,3.1564973857701872,1.1391213283523431
26.740802764892578,3.0694043426188404,1.1449907313853487
27.196080923080444,3.0304622089425286,1.1421314190611103
27.49158215522766,3.052420811498618,1.1894879339438493
27.798206329345703,3.0376153741706293,1.1883289928147476
28.106133937835693,3.050236906475374,1.2067441356578257
28.41342258453369,3.0741448769390987,1.2133277637115079
28.70725655555725,3.086016419931692,1.2139097229524847
29.01474165916443,3.059236012096875,1.237700920020603
30.598718881607056,3.0985978496583315,1.3797444998444415
31.36089825630188,3.20204611831021,1.4167966522619158
31.668033361434937,3.2174250258112385,1.436018138480873
31.97561502456665,3.2614068023001415,1.4844941775701448
32.27405405044556,3.3018903124245327,1.518512618561976
32.57587122917175,3.3316369675976722,1.5582138054206538
33.49613809585571,3.287233007224438,1.651266588481366
34.025511741638184,3.2936336909538655,1.7219240836789118
34.492491245269775,3.3295154308533945,1.7541095398983833
34.8724639415741,3.35111223036007,1.7634368473886646
35.18171501159668,3.365197169617866,1.7723686646456607
35.47533130645752,3.366700839675836,1.8131133951280447
35.78205132484436,3.386985460518365,1.7916492433852929
36.088624715805054,3.4191845881303085,1.780971089583732
37.218257188797,3.4529179473658593,1.8162781637010217
38.43457555770874,3.599805577401139,1.860767704563135
38.890074253082275,3.644881596513292,1.8566977467110786
39.343608379364014,3.7235562418510417,1.8640600002115448
39.65259909629822,3.7391787318328693,1.9186751356191536
40.56097602844238,3.9060824907779312,2.0121370421673297
41.09969210624695,3.93759075734668,2.127688132324705
41.48101019859314,3.973481100823206,2.147726856048734
41.789881229400635,4.0214176923935,2.1280409072456887
42.85706663131714,4.191956637208535,2.210443337836258
43.460697412490845,4.292465378350747,2.184751163533437
43.913745403289795,4.363598012410538,2.17990773542347
44.29577136039734,4.369738686843234,2.2178476183572973
44.67514133453369,4.4347088528883445,2.240613917093469
45.668195962905884,4.507648165475029,2.3767255838185743
46.124107837677,4.543516475895195,2.42495774652303
46.51650023460388,4.560193773790872,2.49053026485069
46.810919523239136,4.594233565956187,2.530775192980162
47.1181914806366,4.659904612689697,2.5208652283154156
48.11377429962158,4.778840773678497,2.559344242544616
48.56924533843994,4.851590573026519,2.550455647199791
48.948781967163086,4.9170407475965785,2.585959741439005
50.09044361114502,5.043817109065521,2.723128056666507
51.530198097229004,5.209841853061742,2.8536154777740514
52.90432381629944,5.388161381414484,2.985734458469189
53.972054958343506,5.562003077350069,3.1187300735426895
54.88026285171509,5.634548853740294,3.1983073083796785
