Time_sec,Waypoint_Index,X,Y
4.059579372406006,0,1.6000013844777303,-1.347144409759359
4.059579372406006,1,1.6007379643264559,-1.346228286141356
4.059579372406006,2,1.6014745441751812,-1.3453121625233528
4.059579372406006,3,1.6022111240239068,-1.3443960389053498
4.059579372406006,4,1.602947703872632,-1.3434799152873467
4.059579372406006,5,1.6036842837213574,-1.3425637916693436
4.059579372406006,6,1.604420863570083,-1.3416476680513405
4.059579372406006,7,1.6051574434188083,-1.3407315444333374
4.059579372406006,8,1.6058940232675338,-1.3398154208153343
4.059579372406006,9,1.6066306031162594,-1.3388992971973313
4.059579372406006,10,1.6073671829649847,-1.3379831735793282
4.059579372406006,11,1.6081037628137103,-1.337067049961325
4.059579372406006,12,1.6088403426624356,-1.336150926343322
4.059579372406006,13,1.6095769225111611,-1.335234802725319
4.059579372406006,14,1.6103135023598865,-1.3343186791073158
4.059579372406006,15,1.6110500822086118,-1.3334025554893127
4.059579372406006,16,1.6117866620573373,-1.3324864318713097
4.059579372406006,17,1.6125232419060629,-1.3315703082533066
4.059579372406006,18,1.6132598217547882,-1.3306541846353035
4.059579372406006,19,1.6139964016035138,-1.3297380610173004
4.059579372406006,20,1.614732981452239,-1.3288219373992973
4.059579372406006,21,1.6154695613009646,-1.3279058137812942
4.059579372406006,22,1.6162061411496902,-1.3269896901632912
4.059579372406006,23,1.6169427209984153,-1.326073566545288
4.059579372406006,24,1.6176793008471408,-1.325157442927285
4.059579372406006,25,1.6184158806958662,-1.324241319309282
4.059579372406006,26,1.6191524605445917,-1.3233251956912788
4.059579372406006,27,1.6198890403933173,-1.3224090720732757
4.059579372406006,28,1.6206256202420426,-1.3214929484552727
4.059579372406006,29,1.6213622000907681,-1.3205768248372696
4.059579372406006,30,1.6220987799394937,-1.3196607012192665
4.059579372406006,31,1.622835359788219,-1.3187445776012634
4.059579372406006,32,1.6235719396369444,-1.3178284539832603
4.059579372406006,33,1.6243085194856697,-1.3169123303652572
4.059579372406006,34,1.6250450993343952,-1.315996206747254
4.059579372406006,35,1.6257816791831208,-1.3150800831292508
4.059579372406006,36,1.626518259031846,-1.3141639595112478
4.059579372406006,37,1.6272548388805719,-1.313247835893245
4.059579372406006,38,1.6279914187292972,-1.3123317122752418
4.059579372406006,39,1.6287279985780228,-1.3114155886572387
4.059579372406006,40,1.6294645784267483,-1.3104994650392356
4.059579372406006,41,1.6302011582754736,-1.3095833414212326
4.059579372406006,42,1.630937738124199,-1.3086672178032295
4.059579372406006,43,1.6316743179729243,-1.3077510941852264
4.059579372406006,44,1.6324108978216498,-1.3068349705672233
4.059579372406006,45,1.6331474776703754,-1.3059188469492202
4.059579372406006,46,1.6338840575191007,-1.3050027233312171
4.059579372406006,47,1.6346206373678263,-1.304086599713214
4.059579372406006,48,1.6353572172165518,-1.303170476095211
4.059579372406006,49,1.6360937970652771,-1.3022543524772079
4.059579372406006,50,1.6368303769140025,-1.3013382288592048
4.059579372406006,51,1.6375669567627278,-1.3004221052412017
4.059579372406006,52,1.6383035366114533,-1.2995059816231986
4.059579372406006,53,1.6390401164601789,-1.2985898580051956
4.059579372406006,54,1.6397766963089042,-1.2976737343871925
4.059579372406006,55,1.6405132761576298,-1.2967576107691894
4.059579372406006,56,1.641249856006355,-1.2958414871511863
4.059579372406006,57,1.6419864358550806,-1.2949253635331832
4.059579372406006,58,1.642723015703806,-1.2940092399151801
4.059579372406006,59,1.6434595955525313,-1.293093116297177
4.059579372406006,60,1.6441961754012568,-1.292176992679174
4.059579372406006,61,1.6449327552499824,-1.2912608690611709
4.059579372406006,62,1.6456693350987077,-1.2903447454431678
4.059579372406006,63,1.6464059149474333,-1.2894286218251645
4.059579372406006,64,1.6471424947961586,-1.2885124982071614
4.059579372406006,65,1.6478790746448841,-1.2875963745891583
4.059579372406006,66,1.6486156544936097,-1.2866802509711552
4.059579372406006,67,1.6493522343423348,-1.2857641273531522
4.059579372406006,68,1.6500888141910606,-1.284848003735149
4.059579372406006,69,1.650825394039786,-1.283931880117146
4.059579372406006,70,1.6515619738885112,-1.283015756499143
4.059579372406006,71,1.6522985537372368,-1.2820996328811398
4.059579372406006,72,1.653035133585962,-1.2811835092631367
4.059579372406006,73,1.6537717134346877,-1.2802673856451336
4.059579372406006,74,1.6545082932834132,-1.2793512620271306
4.059579372406006,75,1.6552448731321383,-1.2784351384091275
4.059579372406006,76,1.655981452980864,-1.2775190147911244
4.059579372406006,77,1.6567180328295892,-1.2766028911731213
4.059579372406006,78,1.6574546126783147,-1.2756867675551182
