Time_sec,X,Y
17.428609609603882,1.5836009920405751,-1.3496483054965154
17.883529901504517,1.528506914884879,-1.2606492551505277
18.73059105873108,1.6072437542624947,-1.223199378164624
20.39041566848755,1.727561694455758,-1.0465056579373209
21.764936685562134,1.8669532707732157,-0.8711987026479296
23.130125284194946,1.9794306212031096,-0.6811823743756011
24.281410932540894,2.117936506963938,-0.5208323058729
25.793328762054443,2.2840038861993914,-0.3722187638247107
27.020737171173096,2.4251648839971014,-0.2290107956250691
28.16538906097412,2.5851000000205206,-0.13576631252946872
29.378289461135864,2.7433619555245183,-0.0003470914406818631
30.508910179138184,2.898382536982024,0.06225888680511309
31.800261735916138,3.0514188866384058,0.21453774391402938
32.33846974372864,3.097206307991686,0.28748364715241376
33.7779221534729,3.2169213143878888,0.4777244776011461
35.07740783691406,3.2949906242290528,0.668402275064185
35.45786118507385,3.3182468820062305,0.6740021372258501
35.82812738418579,3.368891107868596,0.7199168241407023
36.13416528701782,3.366134194470433,0.7474138177314134
36.441118001937866,3.382044686988575,0.7831491992163099
36.73548126220703,3.387177557821935,0.8402042626119215
37.20335292816162,3.3415904226849036,0.879690623703621
38.0370659828186,3.2287257262496802,0.9677107723614881
38.504326820373535,3.155356733418554,1.0242644123157516
38.811710596084595,3.101940984437641,1.040142502520896
39.10741853713989,3.079611984513342,1.0862704361437447
39.41308259963989,3.0847075108305253,1.1539795183697783
39.7195360660553,3.1215130180203823,1.190473126197854
40.10235524177551,3.1002626685431323,1.2982531394242471
40.408289670944214,3.1044827756312077,1.380509959224445
40.948782205581665,3.148322097041267,1.4802521942912048
42.46122860908508,3.3928255123898174,1.5649913447545414
44.216944217681885,3.6403043953245855,1.6397915231195377
45.358046770095825,3.814744149336787,1.7052087057611782
46.80802130699158,4.001747133877878,1.8096098535665632
47.87641739845276,4.189839776247805,1.8841856285105132
49.017857789993286,4.351988092433187,1.8880162678604113
49.781145334243774,4.462688154914752,1.989287079903545
50.77542018890381,4.568753297686748,2.1351185140621065
51.53924536705017,4.643199912996016,2.25754319415284
52.28682732582092,4.714485329061943,2.333762207758685
53.13227367401123,4.815872456436348,2.429806204625829
54.189603090286255,4.9274785406338,2.527590512705659
55.3324089050293,5.101243302047532,2.6813861963599446
57.01589369773865,5.270645210227191,2.8296591851673036
58.3053503036499,5.425696257433961,3.0068249122677093
59.45806002616882,5.57934429705959,3.1692477232793044
60.0602171421051,5.649062970337848,3.2008510203796803
