Time_sec,Waypoint_Index,X,Y
5.157383918762207,0,1.5137058919211126,-1.2792179234483294
5.157383918762207,1,1.5145287672623946,-1.2783697263166374
5.157383918762207,2,1.5153516426036766,-1.2775215291849453
5.157383918762207,3,1.5161745179449586,-1.2766733320532533
5.157383918762207,4,1.5169973932862408,-1.2758251349215612
5.157383918762207,5,1.5178202686275228,-1.274976937789869
5.157383918762207,6,1.518643143968805,-1.274128740658177
5.157383918762207,7,1.519466019310087,-1.273280543526485
5.157383918762207,8,1.520288894651369,-1.2724323463947929
5.157383918762207,9,1.521111769992651,-1.2715841492631008
5.157383918762207,10,1.5219346453339333,-1.2707359521314088
5.157383918762207,11,1.5227575206752153,-1.2698877549997167
5.157383918762207,12,1.5235803960164973,-1.269039557868025
5.157383918762207,13,1.5244032713577793,-1.2681913607363327
5.157383918762207,14,1.5252261466990613,-1.2673431636046406
5.157383918762207,15,1.5260490220403433,-1.2664949664729486
5.157383918762207,16,1.5268718973816255,-1.2656467693412565
5.157383918762207,17,1.5276947727229078,-1.2647985722095645
5.157383918762207,18,1.5285176480641898,-1.2639503750778724
5.157383918762207,19,1.5293405234054718,-1.2631021779461804
5.157383918762207,20,1.5301633987467538,-1.2622539808144884
5.157383918762207,21,1.5309862740880358,-1.261405783682796
5.157383918762207,22,1.5318091494293178,-1.260557586551104
5.157383918762207,23,1.5326320247705998,-1.259709389419412
5.157383918762207,24,1.533454900111882,-1.25886119228772
5.157383918762207,25,1.534277775453164,-1.258012995156028
5.157383918762207,26,1.535100650794446,-1.257164798024336
5.157383918762207,27,1.5359235261357282,-1.2563166008926439
5.157383918762207,28,1.5367464014770102,-1.2554684037609518
5.157383918762207,29,1.5375692768182923,-1.2546202066292595
5.157383918762207,30,1.5383921521595745,-1.2537720094975675
5.157383918762207,31,1.5392150275008565,-1.2529238123658755
5.157383918762207,32,1.5400379028421385,-1.2520756152341834
5.157383918762207,33,1.5408607781834205,-1.2512274181024914
5.157383918762207,34,1.5416836535247025,-1.2503792209707996
5.157383918762207,35,1.5425065288659845,-1.2495310238391075
5.157383918762207,36,1.5433294042072667,-1.2486828267074155
5.157383918762207,37,1.544152279548549,-1.2478346295757234
5.157383918762207,38,1.544975154889831,-1.2469864324440314
5.157383918762207,39,1.545798030231113,-1.2461382353123394
5.157383918762207,40,1.5466209055723952,-1.2452900381806473
5.157383918762207,41,1.5474437809136772,-1.2444418410489553
5.157383918762207,42,1.5482666562549592,-1.2435936439172632
5.157383918762207,43,1.5490895315962414,-1.242745446785571
5.157383918762207,44,1.5499124069375234,-1.241897249653879
5.157383918762207,45,1.5507352822788054,-1.241049052522187
5.157383918762207,46,1.5515581576200874,-1.2402008553904948
5.157383918762207,47,1.5523810329613694,-1.2393526582588028
5.157383918762207,48,1.5532039083026514,-1.2385044611271108
5.157383918762207,49,1.5540267836439337,-1.2376562639954187
5.157383918762207,50,1.5548496589852157,-1.2368080668637267
5.157383918762207,51,1.5556725343264979,-1.2359598697320344
5.157383918762207,52,1.5564954096677799,-1.2351116726003424
5.157383918762207,53,1.5573182850090619,-1.2342634754686503
5.157383918762207,54,1.558141160350344,-1.2334152783369583
5.157383918762207,55,1.558964035691626,-1.2325670812052663
5.157383918762207,56,1.5597869110329081,-1.2317188840735742
5.157383918762207,57,1.5606097863741901,-1.2308706869418824
5.157383918762207,58,1.5614326617154721,-1.2300224898101904
5.157383918762207,59,1.5622555370567541,-1.229174292678498
5.157383918762207,60,1.5630784123980361,-1.228326095546806
5.157383918762207,61,1.5639012877393181,-1.227477898415114
5.157383918762207,62,1.5647241630806004,-1.226629701283422
5.157383918762207,63,1.5655470384218826,-1.22578150415173
5.157383918762207,64,1.5663699137631646,-1.2249333070200379
5.157383918762207,65,1.5671927891044466,-1.2240851098883458
5.157383918762207,66,1.5680156644457286,-1.2232369127566538
5.157383918762207,67,1.5688385397870106,-1.2223887156249615
5.157383918762207,68,1.5696614151282926,-1.2215405184932695
5.157383918762207,69,1.5704842904695746,-1.2206923213615775
5.157383918762207,70,1.5713071658108568,-1.2198441242298854
5.157383918762207,71,1.5721300411521388,-1.2189959270981934
5.157383918762207,72,1.572952916493421,-1.2181477299665013
5.157383918762207,73,1.573775791834703,-1.2172995328348093
5.157383918762207,74,1.574598667175985,-1.2164513357031173
5.157383918762207,75,1.575421542517267,-1.215603138571425
5.157383918762207,76,1.576244417858549,-1.214754941439733
5.157383918762207,77,1.5770672931998313,-1.213906744308041
5.157383918762207,78,1.5778901685411133,-1.2130585471763489
5.157383918762207,79,1.5787130438823953,-1.212210350044657
5.157383918762207,80,1.5795359192236773,-1.2113621529129648
5.157383918762207,81,1.5803587945649593,-1.210513955781273
5.157383918762207,82,1.5811816699062415,-1.209665758649581
5.157383918762207,83,1.5820045452475238,-1.2088175615178887
5.157383918762207,84,1.5828274205888058,-1.2079693643861966
5.157383918762207,85,1.5836502959300878,-1.2071211672545046
5.157383918762207,86,1.5844731712713698,-1.2062729701228125
5.157383918762207,87,1.5852960466126518,-1.2054247729911205
5.157383918762207,88,1.586118921953934,-1.2045765758594287
5.157383918762207,89,1.586941797295216,-1.2037283787277364
5.157383918762207,90,1.587764672636498,-1.2028801815960444
5.157383918762207,91,1.5885875479777802,-1.2020319844643523
5.157383918762207,92,1.5894104233190622,-1.2011837873326603
5.157383918762207,93,1.5902332986603442,-1.2003355902009682
5.157383918762207,94,1.5910561740016262,-1.1994873930692762
5.157383918762207,95,1.5918790493429085,-1.1986391959375842
5.157383918762207,96,1.5927019246841907,-1.1977909988058921
5.157383918762207,97,1.5935248000254727,-1.1969428016741999
5.157383918762207,98,1.5943476753667547,-1.1960946045425078
5.157383918762207,99,1.5951705507080367,-1.1952464074108158
5.157383918762207,100,1.5959934260493187,-1.194398210279124
5.157383918762207,101,1.596816301390601,-1.1935500131474317
5.157383918762207,102,1.597639176731883,-1.1927018160157399
5.157383918762207,103,1.598462052073165,-1.1918536188840478
5.157383918762207,104,1.599284927414447,-1.1910054217523558
5.157383918762207,105,1.600107802755729,-1.1901572246206635
5.157383918762207,106,1.600930678097011,-1.1893090274889715
5.157383918762207,107,1.6017535534382932,-1.1884608303572795
5.157383918762207,108,1.6025764287795754,-1.1876126332255874
5.157383918762207,109,1.6033993041208574,-1.1867644360938954
5.157383918762207,110,1.6042221794621394,-1.1859162389622033
5.157383918762207,111,1.6050450548034214,-1.185068041830511
5.157383918762207,112,1.6058679301447034,-1.184219844698819
5.157383918762207,113,1.6066908054859854,-1.1833716475671272
5.157383918762207,114,1.6075136808272674,-1.182523450435435
5.157383918762207,115,1.6083365561685494,-1.181675253303743
5.157383918762207,116,1.6091594315098317,-1.1808270561720509
5.157383918762207,117,1.6099823068511137,-1.1799788590403588
5.157383918762207,118,1.6108051821923959,-1.1791306619086668
5.157383918762207,119,1.6116280575336779,-1.1782824647769747
5.157383918762207,120,1.6124509328749599,-1.1774342676452827
5.157383918762207,121,1.613273808216242,-1.1765860705135907
5.157383918762207,122,1.614096683557524,-1.1757378733818986
5.157383918762207,123,1.6149195588988061,-1.1748896762502063
5.157383918762207,124,1.6157424342400881,-1.1740414791185145
5.157383918762207,125,1.6165653095813701,-1.1731932819868223
5.157383918762207,126,1.6173881849226521,-1.1723450848551304
