Time_sec,X,Y
4.895774602890015,1.5460640518847144,-1.2794470655482886
6.27261209487915,1.590749641355099,-1.1745698733853804
7.72304368019104,1.7376394272814975,-1.0092249427725928
9.014570236206055,1.868104216292885,-0.8440009258595687
10.388036966323853,2.007628890443348,-0.6769645365878205
11.617183208465576,2.1542684579591533,-0.5092789503212408
12.991666555404663,2.262139323306208,-0.3244041374740197
14.133239030838013,2.416453451075872,-0.22249715433730854
15.496901512145996,2.602873078211859,-0.11623966109214141
16.57775568962097,2.757507151361784,-0.005314814074275943
17.879157066345215,2.9030449325798577,0.11833384633188741
19.01004648208618,3.0237537244673813,0.23370207280644212
19.47564435005188,3.090027576345275,0.2761791236036549
20.460337162017822,3.1702348346220415,0.41702356448802114
21.675225973129272,3.293373050329801,0.577238906436093
22.437312364578247,3.319611186667897,0.6737837368799049
22.817901611328125,3.3333395042101266,0.6928639127455732
23.19850182533264,3.3780007237676632,0.7070106242233484
23.50447726249695,3.3887003648161147,0.7353050403168092
23.79948592185974,3.361510075967173,0.7409814037504839
24.573345184326172,3.2781551847726664,0.8372921585016082
25.114580154418945,3.239833951411399,0.9075798711203157
25.422110319137573,3.22975461261561,0.9659083881958289
25.72922158241272,3.222369729355447,1.0142932844746515
26.036418676376343,3.2378905622716108,1.073819623932831
26.34146738052368,3.215275705401899,1.1625872066194758
27.326544761657715,3.273725642974822,1.3132732425223057
28.393271446228027,3.4031055173210465,1.4516586196010146
29.169298887252808,3.494294161969117,1.560404139490997
30.605146646499634,3.6970837675804455,1.6411966804938678
31.36750602722168,3.784234926287983,1.707318872893397
32.20183348655701,3.880608586593074,1.8089622601654503
32.81514000892639,3.950816403909397,1.927099248351146
33.195820331573486,3.98766929509482,1.9704651405466334
33.73657774925232,4.057618445152987,1.9844174304147433
34.42336297035217,4.159905181131071,2.033914320907241
35.5661518573761,4.352641784330218,2.063840103566918
36.0208957195282,4.424275932234061,2.05254564948448
36.4019341468811,4.523846497049122,2.0565169917001023
36.7820405960083,4.593444842501218,2.058835005919746
37.70377516746521,4.6842134499827335,2.165291723994648
39.00840616226196,4.8274544663419725,2.331436113590308
39.45982217788696,4.8357290529653785,2.4112241629461595
40.67784261703491,5.001093056816152,2.515878714346142
41.81760931015015,5.134380479006109,2.6711589164800347
43.119917154312134,5.2403193699916155,2.8211793048428215
44.49746036529541,5.433655128362866,2.9454407303456818
45.56365609169006,5.584565325068323,3.0897362228534555
46.79171633720398,5.670683172747397,3.182781848127661
