Time_sec,X,Y
0.0,1.543603175476385,-1.325043157718138
0.0,1.5436031930199334,-1.3250442836209966
0.05099999999993088,1.5436031926392155,-1.325045454618899
0.10200000000008913,1.5436031743635013,-1.3250465806350908
0.15300000000002,1.543603173983032,-1.325047751762099
0.2039999999999509,1.5436031915270922,-1.325048877913229
0.25500000000010914,1.543603191146883,-1.3250500491693527
0.30600000000004,1.5436031728716342,-1.3250511754338514
0.3569999999999709,1.5436031724916732,-1.3250523468191064
0.40800000000012915,1.5436031900362455,-1.325053473218559
0.45900000000006,1.5436031896565447,-1.3250546447329552
0.5099999999999909,1.5436031713817613,-1.3250557712458104
0.5610000000001492,1.543603171002309,-1.325056942889364
0.61200000000008,1.5436031885473933,-1.3250580695371892
0.6630000000000109,1.5436031881682009,-1.32505924130991
0.7139999999999418,1.545024155247785,-1.3246704126453128
0.7650000000001,1.5466605518980416,-1.3242103252352986
0.8160000000000309,1.5482978408621562,-1.3237270979425642
0.8669999999999618,1.5499355616287016,-1.3232207311364403
0.91800000000012,1.5515732537098108,-1.3226912343880832
0.9690000000000509,1.5532104568169727,-1.32213862645899
1.0199999999999818,1.5548467110364217,-1.3215629352862637
1.0720000000001164,1.5564815570041017,-1.3209641979646092
1.122000000000071,1.5581145360801267,-1.320342460725098
1.1730000000000018,1.5597451905227064,-1.3196977789107276
1.2239999999999327,1.5613616198673943,-1.3190304918857296
1.275000000000091,1.5635428359435866,-1.3177667688788721
1.3260000000000218,1.571529692072013,-1.3111036201392765
1.3769999999999527,1.5793687291672776,-1.3042683811447395
1.428000000000111,1.5870564617348473,-1.297264131318688
1.4790000000000418,1.5946804341964262,-1.2901838440085411
1.5299999999999727,1.6025769149286804,-1.283353837968768
1.581000000000131,1.610322205508218,-1.2763536980425843
1.6320000000000618,1.617906386543284,-1.2691955284716807
1.6829999999999927,1.6254376606102998,-1.2620046986496094
1.734000000000151,1.633195275200111,-1.255015268483235
1.7850000000000819,1.6407979271481665,-1.247858357458354
1.8360000000000127,1.648242218220858,-1.2405371447706426
1.8869999999999436,1.6556850834725882,-1.2332056657561297
1.9380000000001019,1.6633199661491338,-1.2260393952581088
1.9890000000000327,1.6707962552599223,-1.2187081146734644
2.0399999999999636,1.6781106037560345,-1.21121507989815
2.091000000000122,1.685468841598437,-1.2037560811352555
2.1420000000000528,1.6929896824946797,-1.196432729769922
2.1929999999999836,1.7003487035580895,-1.1889466663332862
2.244000000000142,1.7075426054513192,-1.181301215273158
