Time_sec,X,Y
0.0,1.5436031931663976,-1.3250438332547119
0.011999999999943611,1.5436031748905186,-1.3250449591832778
0.06299999999987449,1.54360317450987,-1.3250461302191523
0.11400000000003274,1.5436031920537496,-1.3250472562826519
0.16499999999996362,1.543603191673361,-1.3250484274476326
0.2159999999998945,1.5436031733979478,-1.3250495536244875
0.26700000000005275,1.5436031730178077,-1.3250507249185906
0.31799999999998363,1.5436031905621992,-1.3250518512303944
0.3689999999999145,1.5436031901823188,-1.3250530226536301
0.4199999999998454,1.543603171907371,-1.3250541490788241
0.47100000000000364,1.543603171527739,-1.3250553206312072
0.5219999999999345,1.543603189072643,-1.3250564471913653
0.5729999999998654,1.543603188693271,-1.3250576188729075
0.6240000000000236,1.5436031704187891,-1.3250587455464913
0.6749999999999545,1.5443083831789688,-1.3248724305724413
0.7259999999998854,1.5459442656296478,-1.3244223313344632
0.7770000000000437,1.5475812391826982,-1.3239490946379155
0.8279999999999745,1.5492188433655214,-1.3234527168765313
0.8789999999999054,1.5508566176530698,-1.3229332036499033
0.9300000000000637,1.5524941016437908,-1.3223905697534348
0.9809999999999945,1.5541308352352032,-1.3218248391650012
1.0319999999999254,1.5557663587990553,-1.3212360450283516
1.0829999999998563,1.5613423175219399,-1.3176126287965326
1.1340000000000146,1.5698046372901957,-1.3115549836493205
1.1849999999999454,1.5781314148201018,-1.3053153312837722
1.2359999999998763,1.5863189581797208,-1.2988965016571459
1.2870000000000346,1.5946116164603272,-1.292580752054992
1.3379999999999654,1.602872363196457,-1.286251271259666
1.3889999999998963,1.6109915093574534,-1.2797445481368157
1.4400000000000546,1.618965547764388,-1.2730629994030838
1.4909999999999854,1.6270621624660433,-1.2664985809392901
1.5419999999999163,1.6350968315485377,-1.2598478273543368
1.5929999999998472,1.6429834340759957,-1.253023937553339
1.6440000000000055,1.6507184557232064,-1.2460299484195672
1.6949999999999363,1.6586090356700611,-1.2391809692536775
1.7459999999998672,1.6664147321635516,-1.232227950853201
1.7970000000000255,1.6740661928170226,-1.225106453061056
1.8479999999999563,1.681559998994935,-1.217819640810978
1.8989999999998872,1.6891887817414502,-1.2106493272879149
1.9500000000000455,1.6966913751330122,-1.2033440880511677
2.0009999999999764,1.7040325593549155,-1.195876560144831
